"","sector","district","ds","psu","ssu","hhuno","no_of_h_h","finalweight","sno1","Fzy_Housing_struc","Fzy_wall","Fzy_floor","Fzy_roof","Fzy_room","floorAre2","Fzy_Fl_area","Fzy_ownership","Fzy_elec","Fzy_safedw","Fzy_cookF","Fzy_toiTp","Fzy_housing_satis","Fzy_Housing_adq","Fzy_radio","Fzy_tv","Fzy_washmach","Fzy_refrig","Fzy_cooker","Fzy_fan","Fzy_tel_land","Fzy_mobile","Fzy_comp_des","Fzy_laptop","Fzy_mo_cycle","Fzy_threw","Fzy_bus","Fzy_clodq","Fzy_closaty","Fzy_buyclot"
"399","Rural","Badulla",30,55,2,1,1,257.8279063,2,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0,0.66666669,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.25,0.5
"400","Rural","Badulla",30,55,4,1,1,257.8279063,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0.5
"401","Rural","Badulla",30,55,5,1,1,257.8279063,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0.75
"402","Rural","Badulla",30,55,6,1,1,257.8279063,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.5
"403","Rural","Badulla",30,55,7,1,1,257.8279063,1,0,"Permanent","Permanent","Permanent",0.80000001,4,0,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"404","Rural","Badulla",30,55,8,1,1,257.8279063,2,0,"Permanent","Permanent","Permanent",0.80000001,3,0.33333334,0,0,0,1,0,0.75,0.33333334,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"405","Rural","Badulla",30,55,9,1,1,257.8279063,4,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.5,0.33333334,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1
"406","Rural","Badulla",30,55,10,1,1,257.8279063,5,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.75,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0.5
"407","Rural","Badulla",30,57,1,1,1,293.3067891,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0.75
"408","Rural","Badulla",30,57,2,1,1,293.3067891,2,0,"Permanent","Semi permanent","Permanent",0.80000001,3,0.33333334,0,0,1,1,0,0.75,0.66666669,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"409","Rural","Badulla",30,57,3,1,1,293.3067891,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.5,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"410","Rural","Badulla",30,57,4,1,1,293.3067891,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,0,0,0.25,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0.75
"411","Rural","Badulla",30,57,5,1,1,293.3067891,3,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.75,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0.75
"412","Rural","Badulla",30,57,6,1,1,293.3067891,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"413","Rural","Badulla",30,57,7,1,1,293.3067891,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0.5,0.75
"414","Rural","Badulla",30,57,8,1,1,293.3067891,4,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,0.75,0.33333334,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.5,0.75
"415","Rural","Badulla",30,57,9,1,1,293.3067891,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,1
"416","Rural","Badulla",30,57,10,1,1,293.3067891,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0.5
"417","Rural","Badulla",30,58,1,1,1,281.9021987,1,0.5,"Permanent","Semi permanent","Permanent",1,1,1,0.25,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75
"418","Rural","Badulla",30,58,2,1,1,281.9021987,1,0,"Permanent","Semi permanent","Permanent",0.60000002,3,0.33333334,0.25,0,1,1,0,0.5,0.33333334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75
"419","Rural","Badulla",30,58,3,1,1,281.9021987,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0.25,1,0,1,0,0.75,0.66666669,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"420","Rural","Badulla",30,58,4,1,1,281.9021987,1,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"421","Rural","Badulla",30,58,5,1,1,281.9021987,1,0,"Permanent","Semi permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.25,0.75
"422","Rural","Badulla",30,58,6,1,1,281.9021987,4,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.25,0.75
"423","Rural","Badulla",30,58,7,1,1,281.9021987,3,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.5,0.75
"424","Rural","Badulla",30,58,8,1,1,281.9021987,2,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.5,0.75
"425","Rural","Badulla",30,58,9,1,1,281.9021987,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.25,0.66666669,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"426","Rural","Badulla",30,58,10,1,1,281.9021987,1,0,"Permanent","Semi permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.75,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"427","Rural","Badulla",30,59,1,1,1,169.5498731,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1
"428","Rural","Badulla",30,59,2,1,1,169.5498731,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,1,1,0,0.5,0.33333334,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.75
"429","Rural","Badulla",30,59,3,1,1,169.5498731,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0.25,0.75
"430","Rural","Badulla",30,59,4,1,1,169.5498731,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0.5,0,1,1,0,0.25,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0.25,0.75
"431","Rural","Badulla",30,59,5,1,1,169.5498731,1,0.5,"Permanent","Permanent","Permanent",0.60000002,4,0,0.5,1,1,1,0,0.5,0.33333334,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"432","Rural","Badulla",30,59,6,1,1,169.5498731,1,0.5,"Permanent","Permanent","Permanent",0.60000002,4,0,0.5,1,1,1,0,1,0.33333334,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"433","Rural","Badulla",30,59,7,1,1,169.5498731,2,0.5,"Permanent","Permanent","Permanent",0.60000002,4,0,0.5,0,1,1,0,0.5,0.33333334,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.25,0.75
"434","Rural","Badulla",30,59,8,1,1,169.5498731,1,0.5,"Permanent","Permanent","Permanent",0.60000002,4,0,0.5,1,1,1,0,0.5,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"435","Rural","Badulla",30,59,9,1,1,169.5498731,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,1,1,0,0.5,0.33333334,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0.75
"436","Rural","Badulla",30,59,10,1,1,169.5498731,2,0,"Permanent","Permanent","Permanent",0.80000001,3,0.33333334,0,0,1,1,0,0.25,0.66666669,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0.25,0.75
"437","Rural","Badulla",33,61,1,1,1,278.7272119,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0.5,0,0,1,0,0.5,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"438","Rural","Badulla",33,61,2,1,1,278.7272119,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"439","Rural","Badulla",33,61,3,1,1,278.7272119,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.75,0.33333334,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"440","Rural","Badulla",33,61,4,1,1,278.7272119,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.75,0.33333334,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"441","Rural","Badulla",33,61,5,1,1,278.7272119,1,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.25,1
"442","Rural","Badulla",33,61,6,1,1,278.7272119,1,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0.25,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0.25,0.75
"443","Rural","Badulla",33,61,7,1,1,278.7272119,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0.25,0.75
"444","Rural","Badulla",33,61,8,1,1,278.7272119,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0.66666669,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0.75
"445","Rural","Badulla",33,61,9,1,1,278.7272119,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.25,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0.25,1
"446","Rural","Badulla",33,61,10,1,1,278.7272119,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.25,0.75
"447","Rural","Badulla",33,64,1,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"448","Rural","Badulla",33,64,2,1,1,288.8627468,2,0,"Semi permanent","Semi permanent","Permanent",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75
"449","Rural","Badulla",33,64,3,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0.5,0.75
"450","Rural","Badulla",33,64,4,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0.5,0.75
"451","Rural","Badulla",33,64,5,1,1,288.8627468,5,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0.75,0.33333334,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75
"452","Rural","Badulla",33,64,6,1,1,288.8627468,3,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,1,1,0,0.5,0.33333334,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"453","Rural","Badulla",33,64,7,1,2,288.8627468,2,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"454","Rural","Badulla",33,64,7,2,2,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0.25,0,1,1,0,0.25,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0.25,0.75
"455","Rural","Badulla",33,64,8,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,1,1,0,0.25,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"456","Rural","Badulla",33,64,9,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,1,1,0,0.25,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0.5
"457","Rural","Badulla",33,64,10,1,1,288.8627468,3,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,1,1,0,0.5,0.33333334,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"458","Rural","Badulla",33,66,1,1,1,270.2264406,1,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0.25,0.75
"459","Rural","Badulla",33,66,2,1,1,270.2264406,2,0,"Semi permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"460","Rural","Badulla",33,66,3,1,1,270.2264406,1,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0.75
"461","Rural","Badulla",33,66,4,1,1,270.2264406,1,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.5,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"462","Rural","Badulla",33,66,5,1,1,270.2264406,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.25,0.75
"463","Rural","Badulla",33,66,6,1,1,270.2264406,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.75
"464","Rural","Badulla",33,66,7,1,1,270.2264406,2,0,"Permanent","Semi permanent","Permanent",0.80000001,1,1,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,0.75
"465","Rural","Badulla",33,66,8,1,1,270.2264406,1,0,"Permanent","Permanent","Permanent",0.80000001,2,0.66666669,0,0,0,1,0,0.5,0.66666669,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"466","Rural","Badulla",33,66,9,1,1,270.2264406,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"467","Rural","Badulla",33,66,10,1,1,270.2264406,4,0,"Semi permanent","Permanent","Permanent",0.80000001,1,1,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"468","Rural","Badulla",36,69,1,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.75
"469","Rural","Badulla",36,69,2,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,1,0,1,1,0,0.25,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0.75
"470","Rural","Badulla",36,69,3,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0.75
"471","Rural","Badulla",36,69,4,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,1,1,0,0.25,0.33333334,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"472","Rural","Badulla",36,69,5,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0.25,0,1,0,0,0.25,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0.75
"473","Rural","Badulla",36,69,6,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,1,1,0,0.5,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0.75
"474","Rural","Badulla",36,69,7,1,1,288.8627468,1,1,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"475","Rural","Badulla",36,69,8,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,1,1,0,0.5,0.33333334,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0.75
"476","Rural","Badulla",36,69,9,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.75
"477","Rural","Badulla",36,69,10,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0.75
"478","Rural","Badulla",36,71,1,1,1,241.5081982,1,0,"Permanent","Permanent","Permanent",0,3,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.25
"479","Rural","Badulla",36,71,2,1,2,241.5081982,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0.75
"480","Rural","Badulla",36,71,2,2,2,241.5081982,2,0,"Permanent","Permanent","Permanent",0.80000001,2,0.66666669,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75
"481","Rural","Badulla",36,71,3,1,1,241.5081982,2,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.25,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1
"482","Rural","Badulla",36,71,4,1,1,241.5081982,2,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,1,1,0,0.75,0.33333334,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0.25,0.75
"483","Rural","Badulla",36,71,5,1,1,241.5081982,2,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,1,1,0,0.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75
"484","Rural","Badulla",36,71,6,1,1,241.5081982,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1
"485","Rural","Badulla",36,71,7,1,1,241.5081982,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.5
"486","Rural","Badulla",36,71,8,1,1,241.5081982,1,0,"Permanent","Permanent","Permanent",0,2,0.66666669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.25,0.75
"487","Rural","Badulla",36,71,9,1,1,241.5081982,2,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.75
"488","Rural","Badulla",36,71,10,1,1,241.5081982,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.25,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.75
"489","Rural","Badulla",36,72,1,1,1,310.5274528,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0,0.33333334,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0.75
"490","Rural","Badulla",36,72,2,1,1,310.5274528,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,1
"491","Rural","Badulla",36,72,3,1,1,310.5274528,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.25,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0.75
"492","Rural","Badulla",36,72,4,1,1,310.5274528,1,0,"Permanent","Permanent","Permanent",0,1,1,0,0,0,1,0,0.25,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.75
"493","Rural","Badulla",36,72,5,1,1,310.5274528,2,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0,0.33333334,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0.75
"494","Rural","Badulla",36,72,6,1,1,310.5274528,1,0,"Permanent","Permanent","Permanent",0.2,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0.75
"495","Rural","Badulla",36,72,7,1,1,310.5274528,3,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0.5,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75
"496","Rural","Badulla",36,72,8,1,1,310.5274528,1,1,"Semi permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.75
"497","Rural","Badulla",36,72,9,1,1,310.5274528,2,0,"Permanent","Semi permanent","Permanent",0.2,1,1,0,0,0,0,0,0.25,0.33333334,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0.75
"498","Rural","Badulla",36,72,10,1,1,310.5274528,2,0,"Permanent","Permanent","Permanent",0.2,1,1,0,0,0,1,0,0.75,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75
"499","Rural","Badulla",36,72,10,2,3,310.5274528,2,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.75
"500","Rural","Badulla",42,75,1,1,1,218.5988354,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,1,1,0,0.25,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0.5,0.75
"501","Rural","Badulla",42,75,2,1,1,218.5988354,2,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,1,1,0,0.75,0.66666669,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"502","Rural","Badulla",42,75,3,1,1,218.5988354,7,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,1,1,0,0.25,0.66666669,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0.25,0.75
"503","Rural","Badulla",42,75,4,1,1,218.5988354,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,1,1,0,0.25,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5,1
"504","Rural","Badulla",42,75,5,1,1,218.5988354,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0.25,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"505","Rural","Badulla",42,75,6,1,1,218.5988354,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,1
"506","Rural","Badulla",42,75,7,1,1,218.5988354,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.25,0.33333334,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.25,0.75
"507","Rural","Badulla",42,75,8,1,1,218.5988354,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,1,1,0,0.25,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.25,0.75
"508","Rural","Badulla",42,75,9,1,1,218.5988354,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,1,1,0,0.25,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.25,0.75
"509","Rural","Badulla",42,75,10,1,1,218.5988354,1,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,1,1,0,0.75,0.66666669,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25,1
"510","Rural","Badulla",42,77,1,1,1,261.2323971,2,0,"Semi permanent","Permanent","Permanent",0.40000001,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5,1
"511","Rural","Badulla",42,77,2,1,1,261.2323971,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.5,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.75,1
"512","Rural","Badulla",42,77,3,1,1,261.2323971,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0.25,0,1,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0.5,0.75
"513","Rural","Badulla",42,77,4,1,1,261.2323971,2,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.5
"514","Rural","Badulla",42,77,5,1,1,261.2323971,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0.25,1
"515","Rural","Badulla",42,77,6,1,1,261.2323971,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.25,0.75
"516","Rural","Badulla",42,77,7,1,1,261.2323971,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.75,1
"517","Rural","Badulla",42,77,8,1,1,261.2323971,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0.75,0,1,1,0,0.5,0.33333334,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0.5,1
"518","Rural","Badulla",42,77,9,1,1,261.2323971,1,0,"Permanent","Permanent","Permanent",0.80000001,2,0.66666669,0,0,1,1,0,0.5,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0.25,1
"519","Rural","Badulla",42,77,10,1,1,261.2323971,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.25,0.75
"520","Rural","Badulla",24,121,1,1,1,264.7908513,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0,0.33333334,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0.25,0.75
"521","Rural","Badulla",24,121,2,1,1,264.7908513,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
